transaction_id,amount,transaction_time,location_change,device_change,merchant_risk,is_fraud
54414,464.8,16,0,0,0.2314,0
54415,52.27,10,0,0,0.167,0
54416,502.38,22,0,0,0.3519,0
54417,3140.85,6,0,0,0.0842,0
54418,101.75,20,0,0,0.0256,0
54419,88.88,14,0,0,0.1908,0
54420,3026.06,22,1,0,0.1075,0
54421,1220.64,16,0,0,0.2552,0
54422,1141.19,7,0,1,0.3353,0
54423,373.1,6,0,0,0.1584,0
54424,946.62,14,0,0,0.1476,0
54425,101.85,12,0,0,0.0279,0
54426,4707.94,8,0,1,0.0265,0
54427,794.31,10,0,0,0.0721,0
54428,283.02,17,1,1,0.0691,0
54429,257.99,8,0,0,0.085,0
54430,2774.52,8,0,0,0.0402,0
54431,711.1,20,0,0,0.0449,0
54432,756.46,9,0,0,0.3932,0
54433,811.76,8,0,0,0.1428,0
54434,203.03,21,0,0,0.1476,0
54435,7380.7,9,0,0,0.1283,0
54436,611.46,13,0,0,0.0548,0
54437,9100.56,23,0,1,0.9151,1
54438,1111.04,13,0,0,0.09,0
54439,584.14,17,0,0,0.0842,0
54440,141.75,19,0,0,0.1735,0
54441,292.49,22,0,0,0.0451,0
54442,1373.98,17,0,0,0.0758,0
54443,399.0,13,0,0,0.3599,0
54444,106.71,22,0,0,0.2187,0
54445,131.86,8,0,0,0.0809,0
54446,13704.73,9,1,0,0.8581,1
54447,29.94,14,0,0,0.0585,0
54448,6504.49,9,0,0,0.2202,0
54449,2021.49,13,0,0,0.1565,0
54450,96.08,19,0,0,0.0851,0
54451,155.57,20,0,0,0.163,0
54452,301.09,7,0,0,0.0582,0
54453,90.62,15,0,0,0.2307,0
54454,313.3,22,0,0,0.1213,0
54455,410.56,14,0,0,0.1098,0
54456,402.55,18,0,0,0.0419,0
54457,3055.01,9,0,0,0.2018,0
54458,197.97,10,0,0,0.1372,0
54459,3849.97,14,0,0,0.1003,0
54460,3782.7,13,0,0,0.1367,0
54461,213.27,21,0,0,0.2099,0
54462,540.0,6,0,0,0.2103,0
54463,1803.6,19,0,0,0.0484,0
54464,55.23,9,0,0,0.1157,0
54465,303.83,12,0,0,0.0661,0
54466,394.51,14,0,0,0.1141,0
54467,22294.27,16,1,0,0.766,1
54468,1214.67,12,0,1,0.1075,0
54469,974.04,14,0,0,0.1508,0
54470,623.95,8,0,0,0.1003,0
54471,1641.49,10,0,0,0.1385,0
54472,1021.55,15,1,0,0.1345,0
54473,1637.04,8,0,0,0.1171,0
54474,161.23,14,0,0,0.1102,0
54475,4079.33,15,0,0,0.3287,0
54476,584.24,22,0,0,0.1274,0
54477,202.32,15,0,0,0.0436,0
54478,3570.52,7,0,0,0.0795,0
54479,130.3,15,0,0,0.2491,0
54480,99.27,16,0,0,0.2737,0
54481,234.04,13,1,0,0.1848,0
54482,246.28,19,0,0,0.1929,0
54483,226.42,19,0,0,0.1783,0
54484,1632.91,13,0,0,0.1363,0
54485,2059.25,22,0,0,0.0733,0
54486,431.69,16,0,0,0.0364,0
54487,478.17,9,0,0,0.1058,0
54488,843.42,9,0,0,0.151,0
54489,490.18,8,0,0,0.1439,0
54490,579.62,20,0,0,0.1436,0
54491,255.7,14,0,0,0.1764,0
54492,8289.31,22,0,0,0.0955,0
54493,854.82,12,0,0,0.0417,0
54494,201.27,9,0,0,0.0053,0
54495,662.71,14,0,0,0.2867,0
54496,1036.33,19,1,0,0.4172,0
54497,50.93,18,0,0,0.2731,0
54498,51.68,13,0,0,0.0699,0
54499,653.34,19,1,0,0.1647,0
54500,267.85,20,0,0,0.0631,0
54501,455.44,7,0,0,0.0336,0
54502,933.59,9,0,0,0.0217,0
54503,45.83,15,0,0,0.0215,0
54504,103.71,12,0,0,0.3102,0
54505,93.87,17,0,0,0.0898,0
54506,8473.89,19,1,1,0.7928,1
54507,158.55,18,0,0,0.0263,0
54508,80.71,7,0,0,0.3034,0
54509,9780.75,6,0,0,0.0502,0
54510,621.03,8,0,0,0.2267,0
54511,340.8,20,0,0,0.0984,0
54512,1283.6,13,0,0,0.3012,0
54513,220.15,14,0,0,0.0587,0
54514,544.83,14,0,0,0.126,0
54515,1160.05,13,0,0,0.1458,0
54516,1357.24,22,0,0,0.1784,0
54517,1733.47,19,0,0,0.0977,0
54518,601.97,6,0,0,0.0959,0
54519,2763.73,18,0,0,0.0628,0
54520,309.65,17,0,0,0.1584,0
54521,806.5,9,0,0,0.1392,0
54522,3635.14,14,0,0,0.4039,0
54523,66.48,16,0,0,0.0141,0
54524,36.53,19,0,0,0.1009,0
54525,17.0,10,0,0,0.4532,0
54526,110.67,20,0,0,0.2954,0
54527,1094.92,11,0,0,0.2698,0
54528,902.75,20,0,0,0.1083,0
54529,518.15,19,0,0,0.103,0
54530,246.86,9,0,0,0.1392,0
54531,488.99,17,0,0,0.4049,0
54532,104.24,19,0,0,0.1113,0
54533,1398.06,7,0,0,0.2648,0
54534,897.92,6,0,0,0.2381,0
54535,219.15,13,0,0,0.048,0
54536,1620.03,16,0,0,0.0729,0
54537,616.83,20,0,0,0.2845,0
54538,609.03,12,1,0,0.183,0
54539,139.77,10,0,0,0.2112,0
54540,696.82,15,1,0,0.1106,0
54541,206.93,15,0,1,0.0573,0
54542,7307.88,9,0,0,0.2648,0
54543,675.74,10,0,0,0.2203,0
54544,3148.54,10,0,0,0.2359,0
54545,1792.55,15,0,0,0.0896,0
54546,285.81,20,0,0,0.2304,0
54547,347.21,21,0,0,0.422,0
54548,2530.9,16,0,0,0.1288,0
54549,1598.09,9,0,0,0.1389,0
54550,778.73,7,0,0,0.3618,0
54551,4588.49,6,0,0,0.1822,0
54552,400.74,11,1,1,0.3716,0
54553,746.86,6,0,0,0.2404,0
54554,143.32,16,1,0,0.0729,0
54555,436.48,20,0,0,0.0815,0
54556,255.57,17,0,0,0.111,0
54557,419.74,18,0,0,0.1985,0
54558,170.18,21,0,0,0.1009,0
54559,83.38,14,1,0,0.1809,0
54560,460.65,18,0,0,0.0504,0
54561,162.23,13,0,0,0.0887,0
54562,272.66,21,0,0,0.3853,0
54563,84.66,21,1,0,0.0256,0
54564,275.99,17,0,0,0.1362,0
54565,105.99,9,0,1,0.3317,0
54566,504.85,21,0,0,0.1465,0
54567,85.92,17,0,0,0.1667,0
54568,144.77,15,0,0,0.089,0
54569,205.67,7,0,0,0.3182,0
54570,553.15,14,0,0,0.2789,0
54571,2100.3,18,1,0,0.1019,0
54572,460.16,18,0,0,0.1772,0
54573,971.25,18,0,0,0.0135,0
54574,667.97,20,0,0,0.3996,0
54575,886.79,21,0,0,0.0489,0
54576,527.54,18,0,0,0.1185,0
54577,485.74,20,0,0,0.0952,0
54578,33.71,19,0,1,0.0246,0
54579,2523.91,8,0,0,0.0926,0
54580,351.56,22,0,0,0.016,0
54581,859.07,13,0,0,0.0822,0
54582,55.77,18,0,0,0.224,0
54583,105.54,14,0,0,0.0154,0
54584,1403.99,12,0,0,0.1097,0
54585,692.89,16,0,0,0.1393,0
54586,1670.04,10,0,0,0.0987,0
54587,341.99,6,0,0,0.0794,0
54588,117.69,10,1,0,0.0358,0
54589,263.65,18,0,0,0.065,0
54590,174.4,17,0,0,0.1884,0
54591,566.9,12,0,0,0.1161,0
54592,294.34,8,0,0,0.2162,0
54593,788.67,18,0,0,0.2155,0
54594,138.34,22,0,0,0.0698,0
54595,8317.98,10,0,0,0.158,0
54596,268.85,7,0,0,0.2797,0
54597,275.67,11,0,0,0.2078,0
54598,119.7,17,0,1,0.2468,0
54599,287.72,18,0,1,0.1004,0
54600,734.75,7,0,0,0.1526,0
54601,213.4,7,0,0,0.0833,0
54602,164.03,18,0,0,0.2218,0
54603,150.57,8,0,0,0.1726,0
54604,1399.38,17,0,0,0.1476,0
54605,240.6,6,0,0,0.2598,0
54606,463.96,11,1,0,0.2588,0
54607,660.58,8,0,0,0.1561,0
54608,205.26,9,0,0,0.2513,0
54609,1772.0,10,0,0,0.2439,0
54610,255.2,18,0,0,0.0843,0
54611,405.27,10,0,0,0.0671,0
54612,94.46,20,0,0,0.0306,0
54613,135.94,7,0,0,0.2647,0
54614,246.76,19,0,0,0.1861,0
54615,220.73,15,1,0,0.3408,0
54616,121.03,17,1,0,0.1829,0
54617,43.87,12,0,0,0.1063,0
54618,267.08,7,0,0,0.1798,0
54619,198.53,13,0,0,0.1464,0
54620,1643.49,12,0,0,0.1495,0
54621,1204.1,15,0,0,0.1423,0
54622,2210.12,11,0,0,0.279,0
54623,17.31,22,0,0,0.2311,0
54624,271.27,18,0,0,0.1736,0
54625,2448.83,22,0,0,0.1054,0
54626,1169.15,12,0,0,0.2002,0
54627,213.28,15,0,0,0.1576,0
54628,289.4,9,0,0,0.1553,0
54629,527.74,15,0,0,0.221,0
54630,629.32,8,0,0,0.0789,0
54631,1509.82,6,0,0,0.0766,0
54632,1066.21,11,0,0,0.2279,0
54633,530.68,14,0,0,0.0433,0
54634,524.39,20,0,0,0.1531,0
54635,437.21,13,0,0,0.3893,0
54636,1238.95,20,0,0,0.1217,0
54637,734.65,10,0,0,0.1929,0
54638,870.3,18,1,0,0.22,0
54639,204.23,21,0,0,0.0173,0
54640,213.17,13,0,0,0.2529,0
54641,23.88,15,1,0,0.1886,0
54642,28.92,6,0,0,0.2035,0
54643,11982.62,12,1,0,0.0414,0
54644,1258.83,19,0,0,0.2083,0
54645,164.06,12,0,0,0.0485,0
54646,499.05,21,0,0,0.2704,0
54647,367.14,7,0,0,0.0491,0
54648,77.66,13,0,0,0.1112,0
54649,237.84,21,0,0,0.095,0
54650,1908.35,16,1,0,0.1232,0
54651,468.49,15,1,0,0.2052,0
54652,100.63,13,0,0,0.0797,0
54653,439.52,8,0,1,0.1551,0
54654,1195.26,19,0,0,0.0441,0
54655,3048.55,10,1,0,0.2622,0
54656,154.17,15,0,0,0.3332,0
54657,165.11,19,0,0,0.2833,0
54658,100.05,15,0,0,0.2645,0
54659,672.66,19,0,0,0.0986,0
54660,810.22,16,1,0,0.2007,0
54661,333.55,8,1,0,0.2266,0
54662,691.31,11,0,0,0.0635,0
54663,594.61,17,0,0,0.1005,0
54664,316.9,21,0,0,0.2529,0
54665,104.13,19,0,0,0.1888,0
54666,468.75,16,0,0,0.1728,0
54667,269.16,8,0,0,0.142,0
54668,73.75,14,0,0,0.0857,0
54669,1115.2,7,0,0,0.1342,0
54670,56.53,19,0,0,0.358,0
54671,172.14,15,0,0,0.0602,0
54672,1023.6,10,0,0,0.3166,0
54673,301.54,13,0,0,0.1167,0
54674,164.94,22,0,0,0.0521,0
54675,260.8,9,1,0,0.3538,0
54676,498.12,17,0,0,0.3851,0
54677,221.02,16,0,0,0.3328,0
54678,742.95,10,0,0,0.1323,0
54679,2074.28,13,0,0,0.2486,0
54680,810.93,19,0,0,0.103,0
54681,102.93,20,0,0,0.1862,0
54682,275.31,7,0,0,0.0829,0
54683,1901.52,15,0,0,0.088,0
54684,638.51,9,0,0,0.1224,0
54685,551.02,6,0,0,0.1311,0
54686,445.71,17,0,0,0.3553,0
54687,72.69,18,0,0,0.0263,0
54688,233.47,11,0,0,0.0356,0
54689,294.65,19,0,0,0.0284,0
54690,504.87,17,0,0,0.1082,0
54691,361.3,17,0,0,0.1394,0
54692,686.71,8,0,0,0.2046,0
54693,83.12,17,0,0,0.0445,0
54694,4325.88,13,0,0,0.0552,0
54695,437.59,11,0,0,0.1029,0
54696,732.39,14,0,0,0.1215,0
54697,1040.38,19,0,0,0.2097,0
54698,369.34,19,0,0,0.1197,0
54699,1080.34,8,0,0,0.2509,0
54700,229.11,21,0,0,0.2019,0
54701,2221.54,17,1,0,0.1235,0
54702,4260.57,11,0,0,0.3623,0
54703,307.94,7,0,0,0.1887,0
54704,2353.02,22,1,0,0.1845,0
54705,1807.66,20,1,1,0.1303,0
54706,152.21,13,1,0,0.184,0
54707,1608.76,6,0,0,0.1187,0
54708,141.35,7,0,0,0.2028,0
54709,261.68,21,0,0,0.2788,0
54710,637.31,6,1,0,0.209,0
54711,1289.35,22,0,0,0.0745,0
54712,308.33,20,0,0,0.3645,0
54713,567.14,7,0,0,0.0669,0
54714,2698.37,19,0,0,0.2039,0
54715,2751.37,17,0,0,0.0583,0
54716,750.82,15,0,0,0.0704,0
54717,92.71,14,0,0,0.0924,0
54718,52.89,20,0,0,0.0814,0
54719,122.5,15,0,0,0.0429,0
54720,301.58,18,0,0,0.0769,0
54721,692.11,21,1,0,0.2019,0
54722,439.04,15,0,0,0.1139,0
54723,1068.87,14,0,0,0.1039,0
54724,318.34,9,0,0,0.032,0
54725,1033.97,16,0,0,0.015,0
54726,354.57,8,0,0,0.0267,0
54727,1750.66,22,0,0,0.1141,0
54728,877.33,7,0,0,0.0412,0
54729,477.19,6,0,0,0.3037,0
54730,74.35,18,0,0,0.0505,0
54731,1099.96,15,1,1,0.4794,1
54732,246.84,14,0,0,0.0478,0
54733,706.21,16,0,0,0.0919,0
54734,1403.14,16,0,0,0.1283,0
54735,423.24,8,0,0,0.2087,0
54736,913.9,20,0,1,0.2059,0
54737,112.84,11,0,0,0.0975,0
54738,20.77,8,0,0,0.2379,0
54739,280.55,15,0,0,0.1751,0
54740,501.27,22,0,0,0.0142,0
54741,300.54,18,0,0,0.1037,0
54742,173.12,19,0,0,0.2195,0
54743,1223.96,21,0,0,0.3772,0
54744,363.66,19,0,0,0.0184,0
54745,2072.73,9,1,0,0.0821,0
54746,227.38,21,0,0,0.0441,0
54747,662.93,20,0,0,0.0349,0
54748,648.32,17,0,1,0.3045,0
54749,59.88,9,1,0,0.1811,0
54750,379.66,22,0,0,0.0371,0
54751,10604.65,7,0,1,0.0949,0
54752,836.8,15,0,0,0.1924,0
54753,71.37,12,0,0,0.1483,0
54754,214.74,17,0,0,0.2628,0
54755,1011.69,9,0,0,0.1378,0
54756,323.77,20,0,0,0.0462,0
54757,1404.82,7,0,0,0.0834,0
54758,3316.98,6,0,0,0.052,0
54759,1153.11,14,0,0,0.219,0
54760,93.09,17,0,0,0.1112,0
54761,2844.18,19,0,0,0.0371,0
54762,529.8,9,0,1,0.3851,0
54763,29.8,15,0,0,0.1696,0
54764,494.8,18,0,0,0.0734,0
54765,243.18,16,0,0,0.0049,0
54766,253.77,18,0,0,0.0755,0
54767,477.92,21,0,0,0.0293,0
54768,245.74,19,0,0,0.3534,0
54769,193.65,7,0,0,0.0517,0
54770,374.19,19,0,0,0.0874,0
54771,1600.7,17,0,0,0.1218,0
54772,163.28,22,0,0,0.3688,0
54773,387.12,10,0,0,0.2634,0
54774,1830.84,11,0,0,0.1319,0
54775,120.93,15,1,0,0.08,0
54776,158.26,8,0,1,0.1835,0
54777,1634.9,12,0,0,0.2606,0
54778,95.26,21,0,0,0.3756,0
54779,720.22,6,0,0,0.078,0
54780,597.09,19,0,0,0.1355,0
54781,535.07,14,0,0,0.3099,0
54782,608.65,11,0,0,0.157,0
54783,209.01,7,0,0,0.1144,0
54784,1726.17,7,1,0,0.1729,0
54785,67.48,13,0,0,0.1501,0
54786,1731.63,16,0,0,0.1216,0
54787,423.38,8,0,0,0.0994,0
54788,985.09,12,0,0,0.1212,0
54789,1174.84,20,0,0,0.306,0
54790,590.34,12,0,0,0.3296,0
54791,192.99,17,0,0,0.2769,0
54792,484.53,11,0,0,0.2944,0
54793,418.2,7,0,0,0.1127,0
54794,435.7,11,1,0,0.0153,0
54795,52.22,6,0,0,0.2061,0
54796,151.34,17,1,0,0.1418,0
54797,32.7,7,0,0,0.0718,0
54798,1155.05,8,0,0,0.0785,0
54799,210.99,21,1,0,0.1129,0
54800,1061.35,6,0,0,0.3407,0
54801,217.98,21,0,0,0.2807,0
54802,181.16,18,0,0,0.2729,0
54803,987.1,16,1,0,0.04,0
54804,1857.75,19,0,0,0.0457,0
54805,272.96,17,0,0,0.2262,0
54806,241.12,19,0,0,0.2316,0
54807,79.36,16,0,0,0.056,0
54808,22962.52,12,0,0,0.7773,1
54809,256.1,11,0,0,0.0792,0
54810,108.85,7,1,0,0.2088,0
54811,480.44,14,0,0,0.3484,0
54812,208.82,8,0,0,0.1214,0
54813,456.84,22,0,0,0.0971,0
54814,741.75,13,1,0,0.0563,0
54815,328.38,17,0,0,0.1729,0
54816,390.08,14,0,0,0.1307,0
54817,1855.47,6,0,0,0.1847,0
54818,651.52,21,0,0,0.1374,0
54819,269.92,20,0,0,0.3493,0
54820,307.16,17,0,0,0.0517,0
54821,3579.04,12,1,0,0.0792,0
54822,208.64,15,0,0,0.067,0
54823,368.84,16,0,0,0.0378,0
54824,654.78,12,0,0,0.034,0
54825,162.69,7,1,0,0.439,0
54826,79.55,16,0,0,0.2012,0
54827,634.39,15,0,0,0.3425,0
54828,238.58,13,0,1,0.0436,0
54829,340.1,10,0,0,0.2753,0
54830,235.41,15,0,0,0.0975,0
54831,48.46,6,0,0,0.0671,0
54832,454.89,11,0,0,0.2374,0
54833,1336.43,13,0,0,0.0143,0
54834,171.25,7,0,0,0.1017,0
54835,62.05,18,0,0,0.1522,0
54836,383.04,22,0,0,0.0607,0
54837,56422.12,16,1,1,0.8446,1
54838,668.49,12,0,0,0.2381,0
54839,142.24,18,0,0,0.1708,0
54840,803.03,11,0,0,0.0692,0
54841,293.96,6,0,0,0.2501,0
54842,30.31,15,0,0,0.2817,0
54843,161.38,21,0,0,0.0095,0
54844,218.86,17,0,0,0.1117,0
54845,16869.0,21,0,0,0.063,0
54846,254.62,10,0,0,0.4396,0
54847,2327.3,20,0,0,0.1107,0
54848,93.46,6,0,0,0.1409,0
54849,810.27,20,0,0,0.0745,0
54850,1706.28,16,0,0,0.0764,0
54851,80.84,18,0,0,0.2695,0
54852,2261.92,5,0,1,0.6205,1
54853,3392.87,7,0,0,0.1016,0
54854,47.71,16,0,0,0.0624,0
54855,591.68,13,0,0,0.1539,0
54856,77.89,20,0,0,0.3289,0
54857,222.51,22,0,0,0.2425,0
54858,1158.37,22,0,0,0.2376,0
54859,129.56,19,0,0,0.1473,0
54860,39.01,6,0,0,0.0735,0
54861,494.93,18,0,0,0.3531,0
54862,208.42,15,1,0,0.0798,0
54863,812.54,8,0,0,0.1116,0
54864,685.44,17,1,0,0.1218,0
54865,1071.59,11,0,0,0.0476,0
54866,1183.37,21,0,0,0.1061,0
54867,226.29,18,0,0,0.2184,0
54868,1021.85,9,0,0,0.1575,0
54869,462.09,20,0,1,0.3746,0
54870,459.02,10,0,0,0.4539,0
54871,58.25,21,0,1,0.2711,0
54872,2392.47,16,0,0,0.1376,0
54873,320.44,15,0,1,0.1303,0
54874,379.34,10,0,0,0.1322,0
54875,699.62,21,0,0,0.1349,0
54876,1059.56,20,0,0,0.0506,0
54877,302.69,15,0,0,0.0466,0
54878,2769.32,18,0,0,0.1533,0
54879,715.93,12,0,0,0.1483,0
54880,119.27,20,0,0,0.1185,0
54881,112.39,21,0,0,0.1472,0
54882,388.59,13,0,1,0.0421,0
54883,4.17,11,0,0,0.0634,0
54884,1138.44,10,0,0,0.053,0
54885,6217.32,10,0,0,0.0441,0
54886,69.69,8,0,0,0.0391,0
54887,4280.72,3,1,1,0.8159,1
54888,435.5,18,0,0,0.2116,0
54889,42.69,17,0,0,0.0727,0
54890,495.93,8,0,0,0.0938,0
54891,85.82,22,0,0,0.1854,0
54892,188.95,14,0,0,0.2135,0
54893,303.45,10,0,0,0.0681,0
54894,1259.22,12,0,0,0.1547,0
54895,44825.01,14,0,0,0.817,1
54896,836.59,15,0,0,0.2056,0
54897,144.06,18,0,0,0.17,0
54898,251.92,15,0,0,0.1208,0
54899,345.22,14,0,0,0.1824,0
54900,187.85,20,0,0,0.2623,0
54901,1721.65,21,1,0,0.7006,1
54902,113.21,11,0,0,0.0609,0
54903,671.36,18,0,0,0.2992,0
54904,306.55,12,0,0,0.1388,0
54905,182.39,12,0,0,0.2423,0
54906,1647.25,11,0,0,0.0381,0
54907,89.97,18,0,0,0.2685,0
54908,140.38,20,0,0,0.2433,0
54909,3115.17,19,1,0,0.1009,0
54910,4515.11,22,0,0,0.3091,0
54911,399.12,19,0,0,0.2313,0
54912,576.76,8,0,0,0.0786,0
54913,4147.17,19,0,0,0.0706,0
54914,1122.99,16,1,0,0.4919,0
54915,573.38,15,0,0,0.2314,0
54916,3532.26,20,0,0,0.2833,0
54917,375.59,18,0,0,0.3583,0
54918,138.06,9,0,0,0.2245,0
54919,657.94,10,1,0,0.0739,0
54920,1039.52,12,0,0,0.0209,0
54921,103.54,9,0,1,0.2778,0
54922,2503.16,7,0,0,0.1944,0
54923,119.2,22,0,0,0.2041,0
54924,548.85,18,1,0,0.3932,0
54925,379.07,18,0,0,0.0219,0
54926,314.17,20,0,0,0.295,0
54927,328.61,22,0,0,0.0549,0
54928,5149.41,16,0,0,0.2049,0
54929,811.38,6,0,0,0.1479,0
54930,1420.74,6,0,0,0.2133,0
54931,25.5,19,1,0,0.1559,0
54932,1131.1,8,0,0,0.3563,0
54933,122.45,11,0,0,0.132,0
54934,581.09,17,0,0,0.349,0
54935,45.54,8,0,0,0.3275,0
54936,899.22,14,0,0,0.1764,0
54937,1245.45,20,0,1,0.0047,0
54938,303.89,14,0,0,0.0969,0
54939,2526.8,11,0,0,0.0548,0
54940,693.82,8,0,0,0.038,0
54941,292.76,11,0,0,0.078,0
54942,214.25,19,1,0,0.2859,0
54943,235.41,9,0,0,0.3453,0
54944,177.97,6,0,0,0.3698,0
54945,61.47,8,0,0,0.1028,0
54946,125.88,13,0,0,0.0962,0
54947,48.73,22,0,0,0.0462,0
54948,10.34,22,0,0,0.1222,0
54949,249.48,17,0,0,0.0358,0
54950,62.85,10,0,0,0.1495,0
54951,871.71,11,0,0,0.0593,0
54952,159.58,13,0,0,0.1525,0
54953,590.17,15,0,0,0.0357,0
54954,811.61,11,0,0,0.2147,0
54955,159.36,19,0,0,0.2632,0
54956,1251.71,10,0,0,0.0394,0
54957,358.02,14,0,0,0.1128,0
54958,1186.87,12,0,0,0.1199,0
54959,1952.09,17,0,0,0.2068,0
54960,658.87,8,0,0,0.2348,0
54961,121.31,18,0,0,0.145,0
54962,1104.57,22,0,0,0.0261,0
54963,421.01,8,0,0,0.1138,0
54964,132.28,21,0,0,0.103,0
54965,993.11,19,0,0,0.0331,0
54966,109.4,14,1,0,0.6243,0
54967,45.88,16,1,0,0.1476,0
54968,1071.34,10,0,0,0.1244,0
54969,296.5,14,0,0,0.2088,0
54970,236.81,22,0,0,0.3447,0
54971,82.65,11,0,0,0.1082,0
54972,387.32,21,0,0,0.0845,0
54973,443.6,17,0,0,0.0777,0
54974,198.87,21,0,0,0.2708,0
54975,213.31,7,0,1,0.0848,0
54976,4685.98,6,1,1,0.6493,1
54977,600.43,7,0,0,0.2264,0
54978,335.2,18,0,0,0.0381,0
54979,283.9,12,0,0,0.2053,0
54980,62.9,6,0,0,0.2122,0
54981,2771.25,19,1,0,0.1425,0
54982,350.01,10,0,0,0.1127,0
54983,2496.63,20,0,0,0.3053,0
54984,8705.91,21,0,0,0.101,0
54985,210.62,22,0,0,0.1233,0
54986,654.15,9,0,0,0.2765,0
54987,40.92,18,0,0,0.0135,0
54988,148.67,9,1,0,0.4502,0
54989,1008.71,18,0,0,0.0902,0
54990,1373.53,11,0,0,0.3989,0
54991,296.26,15,0,0,0.0527,0
54992,389.78,15,0,0,0.1907,0
54993,256.46,12,0,0,0.1466,0
54994,386.24,15,0,0,0.3357,0
54995,138.12,10,0,0,0.126,0
54996,1124.37,20,0,0,0.3236,0
54997,105.72,18,0,0,0.0467,0
54998,653.69,20,0,0,0.1392,0
54999,1177.0,18,0,0,0.0437,0
55000,229.22,14,0,0,0.0582,0
55001,313.48,22,0,0,0.1365,0
55002,209.91,15,0,0,0.0946,0
55003,253.48,19,0,0,0.101,0
55004,40.56,13,0,0,0.387,0
55005,382.46,18,0,0,0.1771,0
55006,125.94,6,0,0,0.1643,0
55007,659.61,22,0,0,0.3775,0
55008,229.41,14,0,0,0.0566,0
55009,1820.4,15,0,0,0.0616,0
55010,46.52,13,0,1,0.1144,0
55011,665.52,18,0,0,0.0803,0
55012,182.57,16,0,0,0.0318,0
55013,541.15,12,0,0,0.1015,0
55014,1646.71,20,0,0,0.133,0
55015,148.34,6,0,0,0.0325,0
55016,430.88,19,0,0,0.0152,0
55017,2471.88,20,0,0,0.2216,0
55018,13320.95,21,1,0,0.2019,0
55019,1095.31,22,0,1,0.1264,0
55020,77.43,11,0,0,0.1443,0
55021,5809.29,21,0,0,0.3043,0
55022,1444.62,17,0,0,0.1364,0
55023,1633.11,9,0,0,0.0763,0
55024,390.36,10,0,0,0.2842,0
55025,3537.78,12,0,0,0.2781,0
55026,207.65,12,0,0,0.0575,0
55027,185.91,8,0,0,0.2206,0
55028,513.45,11,0,0,0.4076,0
55029,424.36,16,0,0,0.1493,0
55030,2607.18,18,0,0,0.066,0
55031,162.34,8,0,0,0.0738,0
55032,493.14,13,0,0,0.1396,0
55033,148.2,18,0,0,0.3455,0
55034,437.87,10,1,0,0.312,0
55035,236.18,11,0,0,0.0863,0
55036,1211.99,6,0,0,0.1883,0
55037,357.94,21,0,0,0.2632,0
55038,123.15,15,0,1,0.1489,0
55039,252.68,8,0,0,0.2722,0
55040,42.02,11,0,0,0.1403,0
55041,8044.25,8,0,0,0.0607,0
55042,118.74,15,0,0,0.1964,0
55043,233.54,16,1,1,0.2789,0
55044,250.7,7,0,0,0.2354,0
55045,1421.06,6,0,0,0.1584,0
55046,196.37,16,0,0,0.0525,0
55047,232.45,9,0,0,0.059,0
55048,282.75,12,0,0,0.205,0
55049,334.59,8,0,0,0.1804,0
55050,447.56,6,0,0,0.1107,0
55051,253.32,7,0,0,0.0696,0
55052,1961.66,21,0,0,0.0636,0
55053,601.24,7,0,0,0.1492,0
55054,3157.48,6,0,0,0.1719,0
55055,974.09,9,0,0,0.248,0
55056,743.73,9,0,0,0.0666,0
55057,51.81,13,0,0,0.0347,0
55058,638.58,22,0,0,0.1307,0
55059,554.83,14,0,0,0.1305,0
55060,858.32,7,0,0,0.3439,0
55061,154.28,9,0,0,0.0759,0
55062,1522.1,20,0,0,0.2652,0
55063,24.46,7,0,0,0.0515,0
55064,139.23,8,0,0,0.1085,0
55065,496.18,6,0,1,0.1997,0
55066,697.25,12,0,0,0.1217,0
55067,331.1,18,0,1,0.3099,0
55068,389.99,16,0,0,0.1473,0
55069,39.03,7,0,0,0.0348,0
55070,326.5,22,0,0,0.2398,0
55071,36.84,16,0,0,0.1561,0
55072,2247.91,22,0,1,0.4466,0
55073,472.97,22,0,0,0.1528,0
55074,1839.57,19,0,0,0.1093,0
55075,251.15,19,1,0,0.1664,0
55076,3646.4,9,0,0,0.1478,0
55077,56.96,16,0,0,0.3014,0
55078,282.32,7,0,0,0.1667,0
55079,56.95,16,0,0,0.0108,0
55080,600.42,21,0,0,0.1257,0
55081,735.79,11,0,0,0.1938,0
55082,693.81,18,0,0,0.0858,0
55083,97.93,8,0,0,0.0867,0
55084,773.17,14,0,0,0.0302,0
55085,326.16,7,0,0,0.1959,0
55086,487.56,17,0,0,0.0433,0
55087,398.57,8,0,0,0.0524,0
55088,4476.41,6,0,0,0.1226,0
55089,703.73,18,0,0,0.3228,0
55090,2699.87,18,0,0,0.1622,0
55091,2266.76,13,0,0,0.1233,0
55092,188.56,6,0,0,0.0394,0
55093,21.4,11,0,0,0.3738,0
55094,931.83,11,1,0,0.0795,0
55095,1952.37,20,0,0,0.0814,0
55096,553.33,11,0,0,0.1401,0
55097,68.63,20,0,0,0.0747,0
55098,792.2,13,0,0,0.3353,0
55099,1462.51,10,0,0,0.0835,0
55100,407.42,12,0,0,0.0814,0
55101,865.58,14,0,0,0.075,0
55102,205.74,17,0,0,0.0134,0
55103,226.87,11,0,0,0.3928,0
55104,286.11,14,0,0,0.1848,0
55105,187.79,8,1,0,0.1698,0
